date,tag,trend_score
2018-05-03,punjabi,79
2018-05-04,punjabi,82
2018-05-05,punjabi,90
2018-05-06,punjabi,95
2018-05-07,punjabi,75
2018-05-08,punjabi,75
2018-05-09,punjabi,76
2018-05-10,punjabi,81
2018-05-11,punjabi,82
2018-05-12,punjabi,95
2018-05-13,punjabi,94
2018-05-14,punjabi,81
2018-05-15,punjabi,78
2018-05-16,punjabi,76
2018-05-17,punjabi,78
2018-05-18,punjabi,81
2018-05-19,punjabi,91
2018-05-20,punjabi,93
2018-05-21,punjabi,78
2018-05-22,punjabi,77
2018-05-23,punjabi,79
2018-05-24,punjabi,82
2018-05-25,punjabi,81
2018-05-26,punjabi,96
2018-05-27,punjabi,93
2018-05-28,punjabi,84
2018-05-29,punjabi,78
2018-05-30,punjabi,81
2018-05-31,punjabi,87
2018-06-01,punjabi,83
2018-06-02,punjabi,97
2018-06-03,punjabi,97
2018-06-04,punjabi,77
2018-06-05,punjabi,79
2018-06-06,punjabi,79
2018-06-07,punjabi,82
2018-06-08,punjabi,85
2018-06-09,punjabi,100
2018-06-10,punjabi,99
2018-06-11,punjabi,83
2018-06-12,punjabi,83
2018-06-13,punjabi,84
2018-06-14,punjabi,87
2017-11-14,race,20
2017-11-15,race,20
2017-11-16,race,20
2017-11-17,race,20
2017-11-18,race,22
2017-11-19,race,27
2017-11-20,race,21
2017-11-21,race,19
2017-11-22,race,18
2017-11-23,race,19
2017-11-24,race,19
2017-11-25,race,22
2017-11-26,race,24
2017-11-27,race,21
2017-11-28,race,21
2017-11-29,race,19
2017-11-30,race,19
2017-12-01,race,19
2017-12-02,race,21
2017-12-03,race,21
2017-12-04,race,19
2017-12-05,race,20
2017-12-06,race,24
2017-12-07,race,20
2017-12-08,race,21
2017-12-09,race,21
2017-12-10,race,23
2017-12-11,race,20
2017-12-12,race,45
2017-12-13,race,100
2017-12-14,race,21
2017-12-15,race,20
2017-12-16,race,20
2017-12-17,race,21
2017-12-18,race,17
2017-12-19,race,17
2017-12-20,race,17
2017-12-21,race,18
2017-12-22,race,16
2017-12-23,race,19
2017-12-24,race,19
2017-12-25,race,19
2017-12-26,race,21
2017-12-27,race,21
2017-12-28,race,18
2017-12-29,race,18
2017-12-30,race,20
2017-12-31,race,20
2018-01-01,race,21
2018-01-02,race,20
2018-01-03,race,22
2018-01-04,race,22
2018-01-05,race,21
2018-01-06,race,22
2018-01-07,race,22
2018-01-08,race,19
2018-01-09,race,19
2018-01-10,race,19
2018-01-11,race,22
2018-01-12,race,21
2018-01-13,race,24
2018-01-14,race,23
2018-01-15,race,20
2018-01-16,race,19
2018-01-17,race,19
2018-01-18,race,22
2018-01-19,race,22
2018-01-20,race,23
2018-01-21,race,23
2018-01-22,race,19
2018-01-23,race,20
2018-01-24,race,20
2018-01-25,race,23
2018-01-26,race,28
2018-01-27,race,26
2018-01-28,race,26
2018-01-29,race,21
2018-01-30,race,20
2018-01-31,race,22
2018-02-01,race,22
2018-02-02,race,26
2018-02-03,race,25
2018-02-04,race,27
2018-02-05,race,20
2018-02-06,race,20
2018-02-07,race,20
2018-02-08,race,23
2018-02-09,race,25
2018-02-10,race,26
2018-02-11,race,27
2018-02-12,race,21
2018-02-13,race,21
2018-02-14,race,20
2018-02-15,race,23
2018-02-16,race,27
2018-02-17,race,28
2018-02-18,race,31
2018-02-19,race,23
2018-02-20,race,22
2018-02-21,race,22
2018-02-22,race,28
2018-02-23,race,29
2018-02-24,race,28
2018-02-25,race,30
2018-02-26,race,24
2018-02-27,race,21
2018-02-28,race,20
2018-03-01,race,21
2018-03-02,race,25
2018-03-03,race,26
2018-03-04,race,30
2018-03-05,race,23
2018-03-06,race,23
2018-03-07,race,22
2018-03-08,race,21
2018-03-09,race,26
2018-03-10,race,27
2018-03-11,race,29
2018-03-12,race,23
2018-03-13,race,22
2018-03-14,race,25
2018-03-15,race,23
2018-03-16,race,29
2018-03-17,race,27
2018-03-18,race,30
2018-03-19,race,24
2018-03-20,race,23
2018-03-21,race,24
2018-03-22,race,23
2018-03-23,race,28
2018-03-24,race,45
2018-03-25,race,35
2018-03-26,race,28
2018-03-27,race,24
2018-03-28,race,23
2018-03-29,race,24
2018-03-30,race,26
2018-03-31,race,25
2018-04-01,race,25
2018-04-02,race,24
2018-04-03,race,22
2018-04-04,race,21
2018-04-05,race,23
2018-04-06,race,26
2018-04-07,race,29
2018-04-08,race,34
2018-04-09,race,25
2018-04-10,race,22
2018-04-11,race,22
2018-04-12,race,22
2018-04-13,race,27
2018-04-14,race,35
2018-04-15,race,41
2018-04-16,race,27
2018-04-17,race,22
2018-04-18,race,21
2018-04-19,race,22
2018-04-20,race,25
2018-04-21,race,28
2018-04-22,race,32
2018-04-23,race,24
2018-04-24,race,21
2018-04-25,race,22
2018-04-26,race,21
2018-04-27,race,26
2018-04-28,race,29
2018-04-29,race,33
2018-04-30,race,25
2018-05-01,race,24
2018-05-02,race,22
2018-05-03,race,23
2018-05-04,race,29
2018-05-05,race,42
2018-05-06,race,34
2018-05-07,race,25
2018-05-08,race,23
2018-05-09,race,24
2018-05-10,race,22
2018-05-11,race,24
2018-05-12,race,29
2018-05-13,race,30
2018-05-14,race,23
2018-05-15,race,27
2018-05-16,race,29
2018-05-17,race,25
2018-05-18,race,31
2018-05-19,race,44
2018-05-20,race,38
2018-05-21,race,29
2018-05-22,race,29
2018-05-23,race,26
2018-05-24,race,27
2018-05-25,race,30
2018-05-26,race,34
2018-05-27,race,41
2018-05-28,race,29
2018-05-29,race,26
2018-05-30,race,27
2018-05-31,race,27
2018-06-01,race,31
2018-06-02,race,36
2018-06-03,race,38
2018-06-04,race,27
2018-06-05,race,27
2018-06-06,race,36
2018-06-07,race,26
2018-06-08,race,32
2018-06-09,race,54
2018-06-10,race,47
2018-06-11,race,31
2018-06-12,race,28
2018-06-13,race,30
2018-06-14,race,35
2017-11-14,rani,68
2017-11-15,rani,73
2017-11-16,rani,77
2017-11-17,rani,82
2017-11-18,rani,92
2017-11-19,rani,93
2017-11-20,rani,81
2017-11-21,rani,78
2017-11-22,rani,78
2017-11-23,rani,73
2017-11-24,rani,80
2017-11-25,rani,80
2017-11-26,rani,80
2017-11-27,rani,71
2017-11-28,rani,76
2017-11-29,rani,77
2017-11-30,rani,75
2017-12-01,rani,78
2017-12-02,rani,72
2017-12-03,rani,71
2017-12-04,rani,63
2017-12-05,rani,73
2017-12-06,rani,70
2017-12-07,rani,70
2017-12-08,rani,72
2017-12-09,rani,77
2017-12-10,rani,74
2017-12-11,rani,62
2017-12-12,rani,65
2017-12-13,rani,64
2017-12-14,rani,62
2017-12-15,rani,63
2017-12-16,rani,67
2017-12-17,rani,70
2017-12-18,rani,56
2017-12-19,rani,67
2017-12-20,rani,69
2017-12-21,rani,69
2017-12-22,rani,70
2017-12-23,rani,75
2017-12-24,rani,78
2017-12-25,rani,78
2017-12-26,rani,71
2017-12-27,rani,71
2017-12-28,rani,68
2017-12-29,rani,73
2017-12-30,rani,79
2017-12-31,rani,80
2018-01-01,rani,73
2018-01-02,rani,66
2018-01-03,rani,65
2018-01-04,rani,63
2018-01-05,rani,61
2018-01-06,rani,79
2018-01-07,rani,74
2018-01-08,rani,61
2018-01-09,rani,63
2018-01-10,rani,64
2018-01-11,rani,65
2018-01-12,rani,68
2018-01-13,rani,70
2018-01-14,rani,64
2018-01-15,rani,57
2018-01-16,rani,59
2018-01-17,rani,61
2018-01-18,rani,62
2018-01-19,rani,63
2018-01-20,rani,77
2018-01-21,rani,73
2018-01-22,rani,61
2018-01-23,rani,65
2018-01-24,rani,68
2018-01-25,rani,81
2018-01-26,rani,78
2018-01-27,rani,87
2018-01-28,rani,84
2018-01-29,rani,71
2018-01-30,rani,71
2018-01-31,rani,69
2018-02-01,rani,67
2018-02-02,rani,66
2018-02-03,rani,75
2018-02-04,rani,79
2018-02-05,rani,64
2018-02-06,rani,65
2018-02-07,rani,63
2018-02-08,rani,72
2018-02-09,rani,70
2018-02-10,rani,75
2018-02-11,rani,77
2018-02-12,rani,62
2018-02-13,rani,64
2018-02-14,rani,66
2018-02-15,rani,66
2018-02-16,rani,65
2018-02-17,rani,72
2018-02-18,rani,69
2018-02-19,rani,67
2018-02-20,rani,65
2018-02-21,rani,67
2018-02-22,rani,68
2018-02-23,rani,68
2018-02-24,rani,72
2018-02-25,rani,78
2018-02-26,rani,61
2018-02-27,rani,66
2018-02-28,rani,65
2018-03-01,rani,65
2018-03-02,rani,68
2018-03-03,rani,76
2018-03-04,rani,77
2018-03-05,rani,66
2018-03-06,rani,62
2018-03-07,rani,68
2018-03-08,rani,67
2018-03-09,rani,69
2018-03-10,rani,76
2018-03-11,rani,71
2018-03-12,rani,63
2018-03-13,rani,64
2018-03-14,rani,65
2018-03-15,rani,69
2018-03-16,rani,70
2018-03-17,rani,88
2018-03-18,rani,100
2018-03-19,rani,78
2018-03-20,rani,72
2018-03-21,rani,81
2018-03-22,rani,78
2018-03-23,rani,81
2018-03-24,rani,93
2018-03-25,rani,84
2018-03-26,rani,70
2018-03-27,rani,74
2018-03-28,rani,76
2018-03-29,rani,76
2018-03-30,rani,81
2018-03-31,rani,76
2018-04-01,rani,76
2018-04-02,rani,70
2018-04-03,rani,66
2018-04-04,rani,66
2018-04-05,rani,70
2018-04-06,rani,73
2018-04-07,rani,74
2018-04-08,rani,69
2018-04-09,rani,62
2018-04-10,rani,62
2018-04-11,rani,68
2018-04-12,rani,62
2018-04-13,rani,66
2018-04-14,rani,68
2018-04-15,rani,69
2018-04-16,rani,62
2018-04-17,rani,63
2018-04-18,rani,62
2018-04-19,rani,62
2018-04-20,rani,64
2018-04-21,rani,73
2018-04-22,rani,62
2018-04-23,rani,62
2018-04-24,rani,60
2018-04-25,rani,60
2018-04-26,rani,61
2018-04-27,rani,66
2018-04-28,rani,73
2018-04-29,rani,72
2018-04-30,rani,66
2018-05-01,rani,69
2018-05-02,rani,66
2018-05-03,rani,71
2018-05-04,rani,74
2018-05-05,rani,75
2018-05-06,rani,72
2018-05-07,rani,66
2018-05-08,rani,66
2018-05-09,rani,68
2018-05-10,rani,68
2018-05-11,rani,67
2018-05-12,rani,76
2018-05-13,rani,69
2018-05-14,rani,65
2018-05-15,rani,64
2018-05-16,rani,64
2018-05-17,rani,63
2018-05-18,rani,64
2018-05-19,rani,71
2018-05-20,rani,71
2018-05-21,rani,69
2018-05-22,rani,67
2018-05-23,rani,66
2018-05-24,rani,67
2018-05-25,rani,70
2018-05-26,rani,79
2018-05-27,rani,76
2018-05-28,rani,67
2018-05-29,rani,68
2018-05-30,rani,73
2018-05-31,rani,70
2018-06-01,rani,68
2018-06-02,rani,80
2018-06-03,rani,78
2018-06-04,rani,68
2018-06-05,rani,68
2018-06-06,rani,67
2018-06-07,rani,61
2018-06-08,rani,72
2018-06-09,rani,80
2018-06-10,rani,83
2018-06-11,rani,67
2018-06-12,rani,69
2018-06-13,rani,72
2018-06-14,rani,68
2017-11-14,sab,72
2017-11-15,sab,70
2017-11-16,sab,71
2017-11-17,sab,72
2017-11-18,sab,73
2017-11-19,sab,74
2017-11-20,sab,70
2017-11-21,sab,73
2017-11-22,sab,77
2017-11-23,sab,72
2017-11-24,sab,71
2017-11-25,sab,78
2017-11-26,sab,78
2017-11-27,sab,75
2017-11-28,sab,80
2017-11-29,sab,76
2017-11-30,sab,79
2017-12-01,sab,84
2017-12-02,sab,82
2017-12-03,sab,77
2017-12-04,sab,70
2017-12-05,sab,77
2017-12-06,sab,73
2017-12-07,sab,74
2017-12-08,sab,77
2017-12-09,sab,82
2017-12-10,sab,78
2017-12-11,sab,72
2017-12-12,sab,73
2017-12-13,sab,73
2017-12-14,sab,69
2017-12-15,sab,72
2017-12-16,sab,76
2017-12-17,sab,79
2017-12-18,sab,70
2017-12-19,sab,71
2017-12-20,sab,76
2017-12-21,sab,79
2017-12-22,sab,79
2017-12-23,sab,83
2017-12-24,sab,85
2017-12-25,sab,85
2017-12-26,sab,81
2017-12-27,sab,75
2017-12-28,sab,76
2017-12-29,sab,76
2017-12-30,sab,82
2017-12-31,sab,80
2018-01-01,sab,76
2018-01-02,sab,71
2018-01-03,sab,70
2018-01-04,sab,70
2018-01-05,sab,75
2018-01-06,sab,75
2018-01-07,sab,77
2018-01-08,sab,74
2018-01-09,sab,76
2018-01-10,sab,74
2018-01-11,sab,81
2018-01-12,sab,84
2018-01-13,sab,80
2018-01-14,sab,81
2018-01-15,sab,78
2018-01-16,sab,73
2018-01-17,sab,78
2018-01-18,sab,78
2018-01-19,sab,81
2018-01-20,sab,77
2018-01-21,sab,81
2018-01-22,sab,73
2018-01-23,sab,79
2018-01-24,sab,73
2018-01-25,sab,80
2018-01-26,sab,82
2018-01-27,sab,80
2018-01-28,sab,76
2018-01-29,sab,75
2018-01-30,sab,79
2018-01-31,sab,78
2018-02-01,sab,78
2018-02-02,sab,83
2018-02-03,sab,83
2018-02-04,sab,78
2018-02-05,sab,74
2018-02-06,sab,75
2018-02-07,sab,78
2018-02-08,sab,81
2018-02-09,sab,81
2018-02-10,sab,86
2018-02-11,sab,85
2018-02-12,sab,77
2018-02-13,sab,78
2018-02-14,sab,82
2018-02-15,sab,80
2018-02-16,sab,77
2018-02-17,sab,82
2018-02-18,sab,76
2018-02-19,sab,78
2018-02-20,sab,77
2018-02-21,sab,79
2018-02-22,sab,80
2018-02-23,sab,84
2018-02-24,sab,82
2018-02-25,sab,81
2018-02-26,sab,76
2018-02-27,sab,77
2018-02-28,sab,75
2018-03-01,sab,80
2018-03-02,sab,76
2018-03-03,sab,81
2018-03-04,sab,80
2018-03-05,sab,75
2018-03-06,sab,78
2018-03-07,sab,79
2018-03-08,sab,77
2018-03-09,sab,79
2018-03-10,sab,83
2018-03-11,sab,80
2018-03-12,sab,74
2018-03-13,sab,79
2018-03-14,sab,75
2018-03-15,sab,83
2018-03-16,sab,82
2018-03-17,sab,89
2018-03-18,sab,84
2018-03-19,sab,81
2018-03-20,sab,83
2018-03-21,sab,91
2018-03-22,sab,89
2018-03-23,sab,84
2018-03-24,sab,89
2018-03-25,sab,82
2018-03-26,sab,80
2018-03-27,sab,82
2018-03-28,sab,82
2018-03-29,sab,86
2018-03-30,sab,93
2018-03-31,sab,90
2018-04-01,sab,92
2018-04-02,sab,79
2018-04-03,sab,77
2018-04-04,sab,79
2018-04-05,sab,80
2018-04-06,sab,81
2018-04-07,sab,83
2018-04-08,sab,85
2018-04-09,sab,77
2018-04-10,sab,76
2018-04-11,sab,78
2018-04-12,sab,78
2018-04-13,sab,86
2018-04-14,sab,93
2018-04-15,sab,78
2018-04-16,sab,75
2018-04-17,sab,76
2018-04-18,sab,76
2018-04-19,sab,80
2018-04-20,sab,82
2018-04-21,sab,90
2018-04-22,sab,88
2018-04-23,sab,80
2018-04-24,sab,78
2018-04-25,sab,78
2018-04-26,sab,77
2018-04-27,sab,82
2018-04-28,sab,86
2018-04-29,sab,88
2018-04-30,sab,85
2018-05-01,sab,96
2018-05-02,sab,81
2018-05-03,sab,83
2018-05-04,sab,81
2018-05-05,sab,87
2018-05-06,sab,86
2018-05-07,sab,79
2018-05-08,sab,79
2018-05-09,sab,80
2018-05-10,sab,81
2018-05-11,sab,85
2018-05-12,sab,90
2018-05-13,sab,92
2018-05-14,sab,82
2018-05-15,sab,83
2018-05-16,sab,89
2018-05-17,sab,87
2018-05-18,sab,92
2018-05-19,sab,89
2018-05-20,sab,88
2018-05-21,sab,84
2018-05-22,sab,88
2018-05-23,sab,83
2018-05-24,sab,84
2018-05-25,sab,95
2018-05-26,sab,93
2018-05-27,sab,94
2018-05-28,sab,88
2018-05-29,sab,97
2018-05-30,sab,99
2018-05-31,sab,92
2018-06-01,sab,97
2018-06-02,sab,94
2018-06-03,sab,93
2018-06-04,sab,90
2018-06-05,sab,89
2018-06-06,sab,93
2018-06-07,sab,87
2018-06-08,sab,91
2018-06-09,sab,100
2018-06-10,sab,100
2018-06-11,sab,93
2018-06-12,sab,90
2018-06-13,sab,91
2018-06-14,sab,95
2017-11-14,sathi,35
2017-11-15,sathi,37
2017-11-16,sathi,35
2017-11-17,sathi,37
2017-11-18,sathi,45
2017-11-19,sathi,41
2017-11-20,sathi,35
2017-11-21,sathi,35
2017-11-22,sathi,33
2017-11-23,sathi,35
2017-11-24,sathi,37
2017-11-25,sathi,41
2017-11-26,sathi,40
2017-11-27,sathi,40
2017-11-28,sathi,38
2017-11-29,sathi,33
2017-11-30,sathi,35
2017-12-01,sathi,35
2017-12-02,sathi,38
2017-12-03,sathi,40
2017-12-04,sathi,35
2017-12-05,sathi,34
2017-12-06,sathi,32
2017-12-07,sathi,35
2017-12-08,sathi,36
2017-12-09,sathi,45
2017-12-10,sathi,40
2017-12-11,sathi,33
2017-12-12,sathi,35
2017-12-13,sathi,34
2017-12-14,sathi,37
2017-12-15,sathi,36
2017-12-16,sathi,42
2017-12-17,sathi,38
2017-12-18,sathi,32
2017-12-19,sathi,37
2017-12-20,sathi,33
2017-12-21,sathi,39
2017-12-22,sathi,41
2017-12-23,sathi,43
2017-12-24,sathi,45
2017-12-25,sathi,44
2017-12-26,sathi,41
2017-12-27,sathi,39
2017-12-28,sathi,38
2017-12-29,sathi,41
2017-12-30,sathi,44
2017-12-31,sathi,42
2018-01-01,sathi,40
2018-01-02,sathi,37
2018-01-03,sathi,38
2018-01-04,sathi,37
2018-01-05,sathi,34
2018-01-06,sathi,40
2018-01-07,sathi,41
2018-01-08,sathi,32
2018-01-09,sathi,32
2018-01-10,sathi,35
2018-01-11,sathi,36
2018-01-12,sathi,38
2018-01-13,sathi,39
2018-01-14,sathi,38
2018-01-15,sathi,37
2018-01-16,sathi,40
2018-01-17,sathi,36
2018-01-18,sathi,36
2018-01-19,sathi,38
2018-01-20,sathi,43
2018-01-21,sathi,42
2018-01-22,sathi,33
2018-01-23,sathi,40
2018-01-24,sathi,38
2018-01-25,sathi,37
2018-01-26,sathi,37
2018-01-27,sathi,42
2018-01-28,sathi,42
2018-01-29,sathi,35
2018-01-30,sathi,37
2018-01-31,sathi,36
2018-02-01,sathi,34
2018-02-02,sathi,36
2018-02-03,sathi,41
2018-02-04,sathi,39
2018-02-05,sathi,36
2018-02-06,sathi,36
2018-02-07,sathi,35
2018-02-08,sathi,41
2018-02-09,sathi,42
2018-02-10,sathi,40
2018-02-11,sathi,49
2018-02-12,sathi,36
2018-02-13,sathi,35
2018-02-14,sathi,35
2018-02-15,sathi,41
2018-02-16,sathi,43
2018-02-17,sathi,58
2018-02-18,sathi,44
2018-02-19,sathi,50
2018-02-20,sathi,46
2018-02-21,sathi,45
2018-02-22,sathi,39
2018-02-23,sathi,42
2018-02-24,sathi,42
2018-02-25,sathi,46
2018-02-26,sathi,36
2018-02-27,sathi,38
2018-02-28,sathi,33
2018-03-01,sathi,38
2018-03-02,sathi,36
2018-03-03,sathi,45
2018-03-04,sathi,46
2018-03-05,sathi,42
2018-03-06,sathi,38
2018-03-07,sathi,43
2018-03-08,sathi,42
2018-03-09,sathi,75
2018-03-10,sathi,91
2018-03-11,sathi,85
2018-03-12,sathi,64
2018-03-13,sathi,68
2018-03-14,sathi,67
2018-03-15,sathi,74
2018-03-16,sathi,75
2018-03-17,sathi,85
2018-03-18,sathi,78
2018-03-19,sathi,74
2018-03-20,sathi,75
2018-03-21,sathi,73
2018-03-22,sathi,70
2018-03-23,sathi,73
2018-03-24,sathi,84
2018-03-25,sathi,82
2018-03-26,sathi,70
2018-03-27,sathi,68
2018-03-28,sathi,72
2018-03-29,sathi,74
2018-03-30,sathi,85
2018-03-31,sathi,95
2018-04-01,sathi,100
2018-04-02,sathi,88
2018-04-03,sathi,86
2018-04-04,sathi,85
2018-04-05,sathi,87
2018-04-06,sathi,86
2018-04-07,sathi,90
2018-04-08,sathi,89
2018-04-09,sathi,73
2018-04-10,sathi,79
2018-04-11,sathi,76
2018-04-12,sathi,82
2018-04-13,sathi,84
2018-04-14,sathi,93
2018-04-15,sathi,92
2018-04-16,sathi,74
2018-04-17,sathi,74
2018-04-18,sathi,77
2018-04-19,sathi,71
2018-04-20,sathi,75
2018-04-21,sathi,84
2018-04-22,sathi,85
2018-04-23,sathi,71
2018-04-24,sathi,71
2018-04-25,sathi,70
2018-04-26,sathi,73
2018-04-27,sathi,81
2018-04-28,sathi,89
2018-04-29,sathi,84
2018-04-30,sathi,76
2018-05-01,sathi,79
2018-05-02,sathi,72
2018-05-03,sathi,77
2018-05-04,sathi,77
2018-05-05,sathi,90
2018-05-06,sathi,84
2018-05-07,sathi,71
2018-05-08,sathi,69
2018-05-09,sathi,69
2018-05-10,sathi,78
2018-05-11,sathi,71
2018-05-12,sathi,84
2018-05-13,sathi,76
2018-05-14,sathi,67
2018-05-15,sathi,71
2018-05-16,sathi,69
2018-05-17,sathi,67
2018-05-18,sathi,67
2018-05-19,sathi,77
2018-05-20,sathi,77
2018-05-21,sathi,68
2018-05-22,sathi,66
2018-05-23,sathi,69
2018-05-24,sathi,72
2018-05-25,sathi,71
2018-05-26,sathi,82
2018-05-27,sathi,83
2018-05-28,sathi,72
2018-05-29,sathi,76
2018-05-30,sathi,77
2018-05-31,sathi,71
2018-06-01,sathi,77
2018-06-02,sathi,87
2018-06-03,sathi,84
2018-06-04,sathi,72
2018-06-05,sathi,71
2018-06-06,sathi,70
2018-06-07,sathi,70
2018-06-08,sathi,71
2018-06-09,sathi,86
2018-06-10,sathi,97
2018-06-11,sathi,73
2018-06-12,sathi,70
2018-06-13,sathi,70
2018-06-14,sathi,71
2017-11-14,satire,58
2017-11-15,satire,64
2017-11-16,satire,62
2017-11-17,satire,54
2017-11-18,satire,36
2017-11-19,satire,41
2017-11-20,satire,48
2017-11-21,satire,46
2017-11-22,satire,36
2017-11-23,satire,38
2017-11-24,satire,33
2017-11-25,satire,35
2017-11-26,satire,43
2017-11-27,satire,55
2017-11-28,satire,62
2017-11-29,satire,57
2017-11-30,satire,56
2017-12-01,satire,53
2017-12-02,satire,36
2017-12-03,satire,41
2017-12-04,satire,58
2017-12-05,satire,59
2017-12-06,satire,56
2017-12-07,satire,56
2017-12-08,satire,53
2017-12-09,satire,35
2017-12-10,satire,43
2017-12-11,satire,58
2017-12-12,satire,56
2017-12-13,satire,56
2017-12-14,satire,53
2017-12-15,satire,52
2017-12-16,satire,31
2017-12-17,satire,40
2017-12-18,satire,50
2017-12-19,satire,49
2017-12-20,satire,45
2017-12-21,satire,39
2017-12-22,satire,29
2017-12-23,satire,26
2017-12-24,satire,26
2017-12-25,satire,25
2017-12-26,satire,21
2017-12-27,satire,24
2017-12-28,satire,20
2017-12-29,satire,27
2017-12-30,satire,28
2017-12-31,satire,32
2018-01-01,satire,26
2018-01-02,satire,32
2018-01-03,satire,33
2018-01-04,satire,38
2018-01-05,satire,41
2018-01-06,satire,31
2018-01-07,satire,37
2018-01-08,satire,47
2018-01-09,satire,50
2018-01-10,satire,53
2018-01-11,satire,58
2018-01-12,satire,52
2018-01-13,satire,32
2018-01-14,satire,37
2018-01-15,satire,37
2018-01-16,satire,51
2018-01-17,satire,52
2018-01-18,satire,57
2018-01-19,satire,48
2018-01-20,satire,35
2018-01-21,satire,40
2018-01-22,satire,55
2018-01-23,satire,61
2018-01-24,satire,74
2018-01-25,satire,62
2018-01-26,satire,58
2018-01-27,satire,36
2018-01-28,satire,40
2018-01-29,satire,100
2018-01-30,satire,62
2018-01-31,satire,59
2018-02-01,satire,58
2018-02-02,satire,53
2018-02-03,satire,33
2018-02-04,satire,40
2018-02-05,satire,60
2018-02-06,satire,57
2018-02-07,satire,60
2018-02-08,satire,65
2018-02-09,satire,51
2018-02-10,satire,36
2018-02-11,satire,42
2018-02-12,satire,55
2018-02-13,satire,59
2018-02-14,satire,59
2018-02-15,satire,52
2018-02-16,satire,49
2018-02-17,satire,36
2018-02-18,satire,41
2018-02-19,satire,47
2018-02-20,satire,57
2018-02-21,satire,62
2018-02-22,satire,55
2018-02-23,satire,57
2018-02-24,satire,38
2018-02-25,satire,44
2018-02-26,satire,55
2018-02-27,satire,56
2018-02-28,satire,56
2018-03-01,satire,55
2018-03-02,satire,54
2018-03-03,satire,33
2018-03-04,satire,42
2018-03-05,satire,55
2018-03-06,satire,67
2018-03-07,satire,59
2018-03-08,satire,58
2018-03-09,satire,50
2018-03-10,satire,33
2018-03-11,satire,39
2018-03-12,satire,47
2018-03-13,satire,53
2018-03-14,satire,52
2018-03-15,satire,54
2018-03-16,satire,48
2018-03-17,satire,32
2018-03-18,satire,38
2018-03-19,satire,53
2018-03-20,satire,52
2018-03-21,satire,53
2018-03-22,satire,51
2018-03-23,satire,47
2018-03-24,satire,33
2018-03-25,satire,37
2018-03-26,satire,47
2018-03-27,satire,50
2018-03-28,satire,50
2018-03-29,satire,44
